x,y
106.077677,38.453349
106.078132,38.453165
106.07813,38.452984
106.077908,38.453527
106.06837,38.475063
106.061569,38.480351
106.053874,38.48727
106.05316,38.485474
106.04735,38.448397
106.059172,38.488844
106.059401,38.488842
106.050096,38.432331
106.052458,38.437177
106.053174,38.439153
106.053414,38.439872
106.054359,38.441846
106.05507,38.443461
106.055787,38.445438
106.056021,38.445796
106.05768,38.449566
106.057915,38.449924
106.060992,38.456565
106.062406,38.459256
106.063123,38.461232
106.0636,38.462489
106.064303,38.463564
106.064538,38.463923
106.065236,38.464637
106.065937,38.465532
106.056654,38.504908
106.056428,38.50509
106.062779,38.484666
106.06026,38.484869
106.048678,38.445141
106.060032,38.43801
106.060262,38.438007
106.058882,38.484701
106.077906,38.453347
106.077685,38.45389
106.077682,38.453709
106.077911,38.453707
106.069284,38.474874
106.058189,38.484347
106.057045,38.484538
106.057047,38.484718
106.056837,38.485981
106.071556,38.488912
106.063931,38.485016
106.071076,38.487474
106.056005,38.444715
106.058297,38.444694
106.060584,38.491355
106.05005,38.444948
106.071084,38.488015
106.062646,38.459975
106.062651,38.460335
106.054596,38.442384
106.067568,38.46732
106.067339,38.467322
106.066878,38.467146
106.06688,38.467326
106.065732,38.467156
106.066649,38.467148
106.066651,38.467328
106.053883,38.440588
106.057735,38.484712
106.056818,38.48472
106.070863,38.488558
106.071302,38.487292
106.060946,38.437821
106.060944,38.437641
106.050284,38.445307
106.077216,38.453173
106.061823,38.481971
106.082295,38.440329
106.057838,38.444698
106.072014,38.488907
106.0655,38.466978
106.061575,38.480712
106.079069,38.439097
106.083139,38.450775
106.061019,38.489729
106.069413,38.468024
106.075246,38.443999
106.046683,38.449845
106.057965,38.48471
106.064664,38.488073
106.06011,38.490277
106.071758,38.487107
106.071521,38.486569
106.07151,38.485848
106.071039,38.484951
106.070809,38.484953
106.071542,38.488011
106.058652,38.484703
106.077892,38.452446
106.078577,38.452259
106.062052,38.481969
106.0654,38.44463
106.067004,38.444615
106.067463,38.444611
106.069522,38.444412
106.071585,38.444393
106.073642,38.444014
106.078217,38.443431
106.059815,38.485774
106.072244,38.488905
106.058935,38.503986
106.073429,38.445097
106.071087,38.488195
106.082438,38.449881
106.047485,38.441907
106.047722,38.442446
106.048188,38.442983
106.048191,38.443163
106.048654,38.443519
106.059442,38.444684
106.054369,38.505469
106.069293,38.444414
106.06458,38.466806
106.050857,38.484774
106.050628,38.484776
106.04994,38.484782
106.071265,38.484769
106.070852,38.487837
106.083568,38.448789
106.067003,38.475616
106.06448,38.459958
106.058929,38.503626
106.058697,38.503447
106.058921,38.503085
106.043415,38.445729
106.067921,38.444607
106.06815,38.444605
106.05851,38.490652
106.049481,38.484786
106.049252,38.484788
106.046042,38.484817
106.059836,38.502896
106.06074,38.486307
106.046847,38.445338
106.071028,38.46873
106.07195,38.469082
106.060485,38.437645
106.06048,38.437285
106.06024,38.436566
106.060246,38.436926
106.07544,38.441654
106.075211,38.441656
106.061275,38.491529
106.060039,38.485412
106.060036,38.485232
106.060263,38.485049
106.061396,38.484138
106.083473,38.442481
106.068597,38.47488
106.070215,38.475767
106.072025,38.489628
106.083328,38.44807
106.084935,38.448235
106.060305,38.487933
106.058945,38.489026
106.079589,38.443238
106.063814,38.477087
106.060083,38.488475
106.090288,38.468913
106.070612,38.487118
106.064197,38.487537
106.060273,38.48577
106.060044,38.485772
106.07166,38.48044
106.043236,38.481057
106.060945,38.484683
106.082557,38.44249
106.081643,38.442678
106.075443,38.441834
106.06234,38.43907
106.062424,38.444837
106.046636,38.446601
106.047079,38.445516
106.061398,38.484318
106.064155,38.484653
106.071564,38.489452
106.066904,38.484448
106.067591,38.484442
106.068738,38.484432
106.070113,38.484419
106.041355,38.445927
106.041584,38.445925
106.059151,38.503083
106.05938,38.503081
106.061628,38.484316
106.070855,38.488017
106.043239,38.481237
106.061166,38.48414
106.066773,38.444437
106.081872,38.442676
106.047305,38.445334
106.0426,38.484667
106.041686,38.484855
106.071489,38.484406
106.062326,38.485031
106.062782,38.484846
106.059116,38.438018
106.059119,38.438198
106.075675,38.442012
106.061496,38.490986
106.058755,38.44469
106.064484,38.444638
106.066546,38.444619
106.074558,38.444005
106.077532,38.443618
106.059388,38.503621
106.059617,38.503619
106.059615,38.503439
106.059844,38.503437
106.059847,38.503617
106.085668,38.451293
106.062487,38.480343
106.069468,38.502809
106.069697,38.502807
106.063817,38.477267
106.06187,38.485215
106.071281,38.50135
106.070593,38.501357
106.070823,38.501355
106.071052,38.501353
106.061726,38.506664
106.062632,38.490255
106.063011,38.484844
106.053147,38.484573
106.041454,38.484677
106.062553,38.484848
106.062323,38.48485
106.059097,38.436756
106.058402,38.436222
106.0584,38.436042
106.078806,38.452257
106.064535,38.463743
106.061051,38.491891
106.054826,38.489604
106.052681,38.484036
106.079298,38.439095
106.065549,38.485902
106.065547,38.485722
106.065565,38.486984
106.065776,38.48572
106.065773,38.48554
106.085984,38.457057
106.06172,38.490623
106.058948,38.489207
106.08229,38.439969
106.06099,38.487746
106.060993,38.487926
106.063588,38.477269
106.07864,38.441084
106.082357,38.459794
106.082346,38.459073
106.061169,38.48432
106.064203,38.487897
106.068834,38.475419
106.069748,38.47523
106.063669,38.467175
106.064588,38.467347
106.057917,38.450105
106.058152,38.450463
106.059572,38.484875
106.064614,38.484649
106.065531,38.484641
106.086129,38.451469
106.063749,38.488262
106.063525,38.488624
106.059108,38.437477
106.071356,38.444395
106.06563,38.444628
106.062195,38.444839
106.060591,38.444854
106.060362,38.444856
106.058529,38.444872
106.053716,38.444916
106.050053,38.445129
106.049823,38.445131
106.067232,38.475614
106.060073,38.503435
106.059841,38.503257
106.083786,38.448066
106.084015,38.448064
106.04668,38.449665
106.084465,38.447519
106.084695,38.447517
106.06693,38.48625
106.065781,38.486081
106.054111,38.487808
106.086218,38.457416
106.069695,38.502627
106.082298,38.44051
106.044332,38.445721
106.043644,38.445727
106.063009,38.484664
106.071657,38.480259
106.070577,38.484775
106.068055,38.484798
106.067367,38.484804
106.066221,38.484815
106.063971,38.487719
106.063968,38.487539
106.063965,38.487359
106.076768,38.484718
106.065301,38.484643
106.064843,38.484647
106.078809,38.452437
106.051495,38.433941
106.051971,38.435198
106.052213,38.436097
106.053643,38.43987
106.055073,38.443642
106.055302,38.44364
106.074761,38.442201
106.062108,38.438892
106.082443,38.450241
106.069002,38.486772
106.084929,38.447875
106.069431,38.484786
106.065533,38.484821
106.065072,38.484645
106.079071,38.439278
106.086555,38.449302
106.058982,38.444508
106.066085,38.444443
106.060276,38.48595
106.082301,38.44069
106.082303,38.44087
106.082306,38.44105
106.082309,38.44123
106.082546,38.441769
106.082551,38.442129
106.082549,38.441949
106.082312,38.441411
106.062555,38.485028
106.063593,38.477629
106.078414,38.441266
106.07242,38.485299
106.072417,38.485119
106.072185,38.484941
106.071956,38.484943
106.086121,38.450928
106.063238,38.484662
106.065763,38.484819
106.065304,38.484823
106.063699,38.484838
106.06324,38.484842
106.063947,38.486097
106.06645,38.484813
106.060097,38.489376
106.064348,38.466628
106.054142,38.505651
106.0713,38.487112
106.063752,38.488442
106.061235,38.488825
106.062379,38.488635
106.063696,38.484658
106.058718,38.489209
106.055307,38.444
106.05531,38.44418
106.05649,38.446513
106.059561,38.452793
106.060747,38.455486
106.061221,38.456563
106.062169,38.458717
106.062649,38.460155
106.062889,38.460874
106.063358,38.46159
106.063592,38.461949
106.064301,38.463384
106.064767,38.463921
106.065002,38.464279
106.065703,38.465174
106.066398,38.465708
106.06872,38.46767
106.071257,38.468728
106.071489,38.468906
106.071718,38.468904
106.072179,38.46908
106.053835,38.484567
106.054064,38.484564
106.080958,38.442865
106.07936,38.44324
106.060046,38.485952
106.060041,38.485592
106.060265,38.485229
106.062416,38.491158
106.06211,38.485934
106.063926,38.484656
106.061401,38.484498
106.06484,38.484467
106.065525,38.484281
106.082508,38.439246
106.069199,38.484608
106.070116,38.484599
106.070572,38.484415
106.060761,38.487748
106.060542,38.488471
106.06382,38.477447
106.062292,38.435826
106.064999,38.464099
106.059894,38.491181
106.061957,38.491162
106.061728,38.491164
106.071545,38.488191
106.061459,38.488463
106.067831,38.485161
106.067602,38.485163
106.070844,38.487296
106.06196,38.491342
106.06737,38.484985
106.067597,38.484802
106.053635,38.486551
106.053395,38.485832
106.078446,38.443429
106.060323,38.489194
106.065994,38.484997
106.048793,38.484792
106.050398,38.484778
106.052233,38.484761
106.062363,38.487554
106.06235,38.486652
106.062345,38.486292
106.062342,38.486112
106.06347,38.48484
106.070348,38.484777
106.050514,38.445305
106.084918,38.447154
106.084692,38.447336
106.084921,38.447334
106.046162,38.445524
106.063006,38.484484
106.065273,38.46716
106.061219,38.487744
106.060537,38.488111
106.05895,38.489387
106.045414,38.488968
106.082519,38.439967
106.06668,38.484811
106.06279,38.485387
106.058747,38.491191
106.072177,38.4844
106.065765,38.484999
106.046699,38.435065
106.062877,38.491334
106.067834,38.485341
106.077025,38.471198
106.080122,38.44828
106.080703,38.487205
106.055213,38.484734
106.05613,38.484726
106.058194,38.484707
106.064387,38.484832
106.064845,38.484827
106.065075,38.484825
106.084924,38.447515
106.05934,38.437655
106.060509,38.454948
106.069644,38.468202
106.07428,38.487084
106.082867,38.447894
106.073887,38.445093
106.074116,38.445091
106.065705,38.465354
106.061793,38.479989
106.085148,38.447152
106.070119,38.484779
106.073358,38.486732
106.073587,38.48673
106.055318,38.444721
106.07126,38.484408
106.067005,38.429115
106.068308,38.501918
106.042272,38.445919
106.059801,38.484873
106.071532,38.48729
106.069202,38.484788
106.06966,38.484784
106.042371,38.484669
106.056011,38.445075
106.074051,38.487086
106.063024,38.485745
106.063027,38.485925
106.0847,38.447877
106.062049,38.481789
106.084468,38.447699
106.057151,38.444704
106.045014,38.445354
106.067362,38.484444
106.083592,38.450411
106.067563,38.466959
106.053403,38.486373
106.049592,38.444953
106.045185,38.48897
106.048899,38.444598
106.079094,38.47154
106.059445,38.444864
106.07321,38.44582
106.070567,38.468554
106.046704,38.435426
106.082689,38.45132
106.067605,38.485343
106.068063,38.485339
106.080874,38.452599
106.074707,38.484918
106.084697,38.447697
106.07834,38.451721
106.071068,38.486934
106.058676,38.439283
106.065986,38.484457
106.04699,38.439388
106.068261,38.467674
106.046972,38.438127
106.046977,38.438487
106.046985,38.439028
106.046998,38.439929
106.065734,38.467336
106.065964,38.467334
106.052453,38.436816
106.062031,38.480527
106.070804,38.484593
106.071033,38.484591
106.064049,38.477445
106.083244,38.442483
106.074934,38.484735
106.082457,38.451142
106.072414,38.469438
106.072643,38.469436
106.072875,38.469614
106.046988,38.439208
106.047243,38.441008
106.047719,38.442266
106.047725,38.442626
106.047956,38.442804
106.062192,38.444659
106.067234,38.444613
106.072957,38.4442
106.07616,38.44381
106.076844,38.443624
106.08233,38.442672
106.047384,38.45074
106.067829,38.484981
106.068058,38.484978
106.064648,38.486992
106.064645,38.486812
106.062091,38.484672
106.059377,38.440178
106.069981,38.444408
106.083099,38.448072
106.078375,38.484884
106.082398,38.447177
106.084687,38.446976
106.078337,38.451541
106.046733,38.437408
106.060726,38.485406
106.064611,38.484469
106.058497,38.489751
106.062608,38.488633
106.06171,38.489903
106.064028,38.444822
106.074054,38.487267
106.062056,38.466649
106.063434,38.466817
106.084474,38.448059
106.071721,38.484584
106.07925,38.466672
106.061256,38.490267
106.057972,38.48525
106.05729,38.485617
106.056628,38.487425
106.066674,38.48445
106.07858,38.452439
106.064416,38.486814
106.064875,38.48681
106.060745,38.486667
106.084519,38.451123
106.062777,38.484486
106.071031,38.484411
106.047058,38.444074
106.082573,38.458891
106.05532,38.444901
106.05555,38.444899
106.055779,38.444897
106.056466,38.444891
106.068311,38.486598
106.06854,38.486596
106.076559,38.470662
106.067002,38.444435
106.047019,38.441371
106.047032,38.442272
106.047287,38.444072
106.080044,38.443054
106.078348,38.452261
106.062033,38.480708
106.063248,38.485383
106.057639,38.431002
106.086773,38.448579
106.078825,38.453519
106.059342,38.437836
106.059803,38.438012
106.061181,38.438179
106.067231,38.444433
106.058903,38.439101
106.059132,38.439099
106.059129,38.438919
106.062176,38.490439
106.062173,38.490259
106.062376,38.488455
106.06236,38.487373
106.062353,38.486833
106.06003,38.437829
106.062645,38.491156
106.062648,38.491336
106.062651,38.491516
106.060555,38.489372
106.060076,38.503615
106.060079,38.503795
106.059583,38.485596
106.079248,38.466492
106.062123,38.486835
106.084244,38.448062
106.073355,38.486552
106.062296,38.467368
106.061739,38.491885
106.062187,38.49116
106.079818,38.443236
106.077076,38.443802
106.071814,38.444391
106.057612,38.44488
106.053487,38.444918
106.065979,38.483916
106.065984,38.484276
106.067821,38.48444
106.062531,38.467726
106.084956,38.449677
106.071737,38.501166
106.052998,38.505842
106.077668,38.452808
106.078013,38.491376
106.062382,38.488815
106.062374,38.488274
106.062371,38.488094
106.060985,38.487386
106.083789,38.448246
106.071764,38.487468
106.06211,38.439072
106.062566,38.438888
106.074043,38.486546
106.071948,38.484402
106.061652,38.439076
106.061434,38.439799
106.078453,38.49011
106.085153,38.447512
106.060732,38.485766
106.075035,38.445263
106.072478,38.489264
106.061512,38.492067
106.061741,38.492065
106.062059,38.466829
106.059433,38.491005
106.062252,38.479985
106.070625,38.488019
106.064837,38.484287
106.079477,38.46649
106.061211,38.487203
106.061214,38.487384
106.082683,38.45096
106.045419,38.489328
106.045417,38.489148
106.060964,38.485944
106.085158,38.447873
106.062528,38.467546
106.062611,38.488813
106.064867,38.486269
106.064864,38.486089
106.066234,38.485716
106.051737,38.43484
106.062587,38.487191
106.084058,38.450947
106.058254,38.504533
106.080503,38.443049
106.086789,38.44966
106.090228,38.464948
106.069692,38.502446
106.06159,38.466112
106.076986,38.453175
106.076989,38.453355
106.077213,38.452993
106.077442,38.452991
106.068279,38.484436
106.080187,38.452605
106.060508,38.486128
106.060076,38.487935
106.085387,38.447871
106.084703,38.448057
106.054354,38.441485
106.056018,38.445616
106.057206,38.448489
106.060749,38.455666
106.062569,38.439068
106.063251,38.438701
106.058679,38.439464
106.0589,38.438921
106.07389,38.445273
106.050328,38.43251
106.083142,38.450955
106.083597,38.450771
106.075065,38.447245
106.075291,38.447063
106.076994,38.484536
106.064575,38.466446
106.064346,38.466448
106.074283,38.487265
106.060071,38.503255
106.06512,38.487889
106.07929,38.484695
106.073147,38.487996
106.059852,38.488297
106.051026,38.433224
106.052216,38.436278
106.053409,38.439511
106.054839,38.443283
106.055781,38.445077
106.056255,38.446154
106.057438,38.448667
106.061455,38.456922
106.062641,38.459614
106.063603,38.46267
106.063837,38.463028
106.074256,38.469962
106.072182,38.46926
106.078833,38.454059
106.078607,38.454242
106.071534,38.48747
106.066464,38.485714
106.066693,38.485712
106.066922,38.48571
106.067154,38.485888
106.067383,38.485886
106.085382,38.44751
106.060737,38.486126
106.061196,38.486122
106.051023,38.433044
106.057441,38.448847
106.058618,38.450999
106.058852,38.451358
106.05909,38.451896
106.083608,38.451492
106.085145,38.446972
106.084916,38.446974
106.069463,38.502448
106.068767,38.501914
106.069007,38.487133
106.06481,38.466804
106.064807,38.466624
106.086315,38.448583
106.070569,38.468734
106.086574,38.450563
106.063747,38.488082
106.063944,38.485917
106.063942,38.485737
106.060716,38.484685
106.062172,38.458898
106.058921,38.487404
106.062798,38.439066
106.069876,38.46838
106.065934,38.465352
106.060984,38.456025
106.075752,38.447239
106.0605,38.485588
106.061494,38.490806
106.054114,38.487989
106.056232,38.444532
106.045717,38.446429
106.046407,38.446603
106.046756,38.43903
106.046751,38.43867
106.07315,38.488176
106.069474,38.487669
106.065536,38.485001
106.065307,38.485003
106.07516,38.484553
106.062321,38.48467
106.044732,38.489334
106.061509,38.491887
106.077234,38.454434
106.077005,38.454437
106.071057,38.486213
106.060081,38.488295
106.060539,38.488291
106.062582,38.486831
106.065961,38.467154
106.083829,38.450949
106.077439,38.45281
106.084705,38.448237
106.066488,38.487336
106.066258,38.487338
106.066256,38.487158
106.064578,38.466626
106.065033,38.466442
106.065041,38.466982
106.0624,38.490076
106.064158,38.484834
106.064616,38.48483
106.087021,38.449838
106.072028,38.489809
106.060102,38.489737
106.058389,38.451001
106.050789,38.432686
106.075523,38.447241
106.075294,38.447243
106.075299,38.447603
106.063494,38.486462
106.079736,38.45315
106.078604,38.454061
106.078601,38.453881
106.065432,38.477973
106.06543,38.477793
106.078599,38.453701
106.073735,38.450321
106.062769,38.483945
106.050287,38.445487
106.059153,38.503263
106.058932,38.503806
106.059164,38.503984
106.073153,38.488356
106.086442,38.457053
106.050208,38.487483
106.062036,38.480888
106.067331,38.466781
106.066419,38.46715
106.06619,38.467152
106.078351,38.452442
106.070127,38.48532
106.061055,38.476571
106.0644,38.485733
106.065077,38.485006
106.065633,38.429307
106.064384,38.484651
106.076719,38.435154
106.063755,38.488622
106.087261,38.450557
106.035024,38.451931
106.059092,38.452077
106.077671,38.452989
106.058613,38.482
106.074415,38.449774
106.071126,38.444397
106.059798,38.453332
106.073964,38.450319
106.073732,38.450141
106.073503,38.450143
106.075307,38.448144
106.075321,38.449045
106.075094,38.449227
106.075451,38.442375
106.058713,38.488848
106.079052,38.453336
106.078596,38.453521
106.07883,38.453879
106.078369,38.453703
106.061843,38.467732
106.065726,38.466796
106.065724,38.466616
106.086307,38.448042
106.074261,38.470323
106.074345,38.445089
106.074348,38.445269
106.064594,38.467707
106.064367,38.46789
106.060787,38.48955
106.053913,38.505653
106.070385,38.4873
106.081338,38.452955
106.069754,38.44459
106.079976,38.453869
106.079744,38.45369
106.077898,38.452806
106.072924,38.488358
106.06006,38.486853
106.053832,38.484386
106.064117,38.46645
106.064119,38.46663
106.063885,38.466272
106.064114,38.46627
106.068053,38.484618
106.066448,38.484633
106.067136,38.484626
106.081646,38.442859
106.048219,38.445145
106.047066,38.444615
106.04705,38.443533
106.047027,38.441911
106.046782,38.440832
106.074409,38.449414
106.073959,38.449959
106.089642,38.456483
106.057204,38.448309
106.063293,38.488446
106.06998,38.475408
106.0782,38.48849
106.084228,38.44698
106.069927,38.502805
106.077903,38.453167
106.077674,38.453169
106.087002,38.448577
106.055542,38.444358
106.060553,38.489192
106.065281,38.467701
106.059379,38.440359
106.073962,38.450139
106.069889,38.484781
106.073722,38.44942
106.074641,38.449592
106.074638,38.449412
106.07462,38.44815
106.078375,38.454063
106.078372,38.453883
106.063067,38.488629
106.076035,38.450841
106.077995,38.490114
106.07397,38.450679
106.074196,38.450497
106.068258,38.467494
106.068029,38.467496
106.063064,38.488448
106.080439,38.484865
106.065427,38.477613
106.079723,38.452249
106.070668,38.444401
106.064364,38.467709
106.064596,38.467888
106.064599,38.468068
106.080892,38.4845
106.073326,38.48457
106.060052,38.486313
106.060284,38.486491
106.07797,38.488492
106.082397,38.462498
106.070383,38.48712
106.061338,38.480173
106.086224,38.457776
106.06706,38.495081
106.082336,38.443033
106.082565,38.44303
106.084953,38.449497
106.062656,38.491877
106.061277,38.491709
106.086771,38.448399
106.043286,38.484481
106.061809,38.48107
106.06207,38.46755
106.0715,38.485127
106.063882,38.466092
106.063001,38.484123
106.069663,38.484964
106.04672,38.436507
106.074185,38.449776
106.065256,38.481579
106.063065,38.504129
106.054106,38.487448
106.077981,38.489213
106.078367,38.453523
106.073954,38.449598
106.082899,38.450057
106.069743,38.47487
106.084743,38.45076
106.08474,38.45058
106.084738,38.4504
106.074412,38.449594
106.04674,38.437949
106.046743,38.438129
106.083821,38.450408
106.061736,38.491705
106.07442,38.450135
106.059886,38.49064
106.073951,38.449418
106.072043,38.444389
106.078814,38.452798
106.058673,38.439103
106.059361,38.439097
106.069239,38.487311
106.068871,38.493442
106.06685,38.496344
106.077431,38.45227
106.075571,38.450485
106.07511,38.450309
106.069279,38.474514
106.065659,38.477791
106.054351,38.488527
106.085161,38.448053
106.071518,38.486389
106.071516,38.486208
106.062062,38.467009
106.046506,38.485173
106.061636,38.437995
106.065972,38.467875
106.078127,38.452804
106.079505,38.452972
106.063296,38.488626
106.06158,38.481072
106.064111,38.46609
106.064343,38.466268
106.060769,38.488289
106.079267,38.452433
106.078119,38.452263
106.049859,38.431793
106.050091,38.431971
106.063597,38.462309
106.06336,38.461771
106.07418,38.449416
106.074183,38.449596
106.053158,38.485294
106.047407,38.452362
106.046902,38.449122
106.048027,38.44767
106.048024,38.44749
106.077744,38.488675
106.06705,38.49436
106.062182,38.50648
106.061725,38.490984
106.065939,38.481213
106.066173,38.481571
106.074417,38.449954
106.052459,38.484579
106.05223,38.484581
106.061283,38.492069
106.074177,38.449236
106.059888,38.49082
106.079966,38.453148
106.07086,38.488377
106.087488,38.450375
106.073956,38.449778
106.07373,38.449961
106.073948,38.449238
106.074644,38.449772
106.076027,38.4503
106.076717,38.450474
106.059363,38.439277
106.082525,38.440327
106.046707,38.435606
106.077218,38.453353
106.077207,38.452632
106.069516,38.475052
106.059844,38.487757
106.078572,38.451899
106.062134,38.487556
106.062131,38.487375
106.065808,38.487883
106.0658,38.487342
106.066026,38.48716
106.06625,38.486797
106.065778,38.4859
106.065768,38.48518
106.063467,38.48466
106.061862,38.484674
106.060025,38.484511
106.062086,38.484312
106.062315,38.48431
106.081353,38.484676
106.077181,38.45083
106.077868,38.450824
106.055672,38.48473
106.062064,38.46719
106.060307,38.488113
106.046735,38.485171
106.065737,38.467517
106.062595,38.487732
106.05842,38.484525
106.057274,38.484536
106.063641,38.480873
106.077887,38.452085
106.08635,38.450926
106.077646,38.466687
106.059169,38.488664
106.060558,38.505233
106.06777,38.496516
106.074512,38.487262
106.074515,38.487443
106.077232,38.454254
106.062489,38.480523
106.062484,38.480163
106.062721,38.480701
106.059574,38.453694
106.054831,38.442743
106.051502,38.434482
106.05056,38.432688
106.060497,38.485408
106.078111,38.451723
106.07695,38.435332
106.068377,38.444422
106.071811,38.444211
106.052675,38.483676
106.086595,38.452005
106.079518,38.453873
106.077741,38.488494
106.077515,38.488677
106.077224,38.484534
106.059812,38.485594
106.059809,38.485414
106.07766,38.452268
106.07789,38.452266
106.063197,38.466278
106.065729,38.466976
106.066422,38.46733
106.045701,38.445348
106.077202,38.452272
106.062832,38.48827
106.060268,38.48541
106.07951,38.453332
106.062545,38.484308
106.062771,38.484125
106.084471,38.447879
106.07499,38.442199
106.062171,38.490079
106.064851,38.485188
106.079958,38.452607
106.069282,38.474694
106.065662,38.477971
106.061907,38.487738
106.061673,38.48738
106.060718,38.484865
106.056695,38.444889
106.044239,38.486996
106.049479,38.484606
106.046509,38.485353
106.060512,38.455128
106.055773,38.444537
106.053166,38.438612
106.061741,38.476385
106.061511,38.476387
106.064804,38.466444
106.054127,38.441668
106.067336,38.467142
106.061734,38.444663
106.060359,38.444675
106.06013,38.444677
106.06805,38.484438
106.069196,38.484427
106.070343,38.484417
106.067532,38.495978
106.052907,38.483854
106.05315,38.484753
106.054296,38.484743
106.082427,38.44916
106.063887,38.466452
106.062194,38.47602
106.060494,38.485227
106.065997,38.485177
106.060492,38.485047
106.062419,38.491338
106.048269,38.46443
106.072446,38.487101
106.072449,38.487281
106.059609,38.503079
106.064656,38.487533
106.063355,38.46141
106.064066,38.463026
106.058974,38.491009
106.054599,38.442565
106.054833,38.442923
106.054836,38.443103
106.055076,38.443822
106.067566,38.46714
106.061825,38.482151
106.06128,38.491889
106.06283,38.48809
106.064432,38.487895
106.080185,38.437105
106.081099,38.436916
106.087027,38.450199
106.073579,38.48619
106.061678,38.48774
106.063834,38.462848
106.065468,38.464816
106.066169,38.46571
106.066401,38.465888
106.070335,38.468376
106.046969,38.437947
106.046993,38.439569
106.069655,38.484423
106.061698,38.457821
106.066771,38.475438
106.06574,38.467697
106.084964,38.450218
106.053169,38.438792
106.054594,38.442204
106.055305,38.44382
106.056016,38.445436
106.057675,38.449206
106.057909,38.449564
106.060981,38.455844
106.061937,38.458539
106.062409,38.459436
106.07126,38.468908
106.071505,38.485488
106.05364,38.486911
106.072411,38.469258
106.082328,38.442492
106.082099,38.442494
106.081414,38.442681
106.052698,38.437895
106.078353,38.452622
106.062614,38.488993
106.057055,38.485258
106.073811,38.486368
106.055065,38.443101
106.06389,38.466632
106.064122,38.46681
106.06874,38.484612
106.04893,38.446761
106.069752,38.44441
106.069698,38.487307
106.076538,38.484721
106.056821,38.4849
106.05636,38.484724
106.046675,38.449304
106.052905,38.483674
106.084514,38.450763
106.077437,38.45263
106.07199,38.487286
106.071294,38.486751
106.06059,38.491715
106.059374,38.439998
106.086781,38.449119
106.069525,38.444592
106.066778,38.444797
106.047061,38.444254
106.055544,38.444539
106.0591,38.452617
106.047068,38.444795
106.047063,38.444434
106.064205,38.488078
106.051974,38.435379
106.051976,38.435559
106.051979,38.435739
106.055547,38.444719
106.062413,38.490978
106.062278,38.481787
106.082554,38.44231
106.058855,38.451538
106.078804,38.452077
106.078574,38.452079
106.078345,38.452081
106.058191,38.484527
106.056829,38.485441
106.08473,38.449859
106.065969,38.467695
106.047016,38.441191
106.047014,38.44101
106.047011,38.44083
106.073814,38.486548
106.084727,38.449679
106.073207,38.44564
106.041782,38.443761
106.075621,38.484729
106.074246,38.484742
106.059348,38.453877
106.077059,38.488861
106.044435,38.484651
106.043747,38.484657
106.086536,38.44804
106.061967,38.476202
106.062196,38.4762
106.059174,38.489024
106.052455,38.436996
106.066094,38.429483
106.070609,38.486938
106.07222,38.487283
106.072217,38.487103
106.072444,38.486921
106.082335,38.458353
106.079057,38.453697
106.07745,38.453531
106.058199,38.485068
106.079513,38.453512
106.071108,38.489637
106.063928,38.484836
106.080705,38.441245
106.08023,38.440168
106.05412,38.441127
106.062184,38.49098
106.078116,38.452083
106.073806,38.486007
106.062075,38.46791
106.056816,38.48454
106.068027,38.467316
106.069183,38.468026
106.059873,38.505419
106.054349,38.488347
106.060948,38.484863
106.044734,38.489514
106.055036,38.488341
106.059361,38.486139
106.069428,38.484605
106.065631,38.429127
106.074636,38.449231
106.079521,38.454053
106.079291,38.454055
106.079062,38.454057
106.078836,38.454239
106.067099,38.466603
106.064533,38.463562
106.062643,38.459795
106.059801,38.453512
106.052915,38.484395
106.047045,38.443173
106.054346,38.488167
106.053172,38.438973
106.049935,38.484421
106.050622,38.484415
106.078343,38.451901
106.078113,38.451903
106.074275,38.486724
106.070623,38.487839
106.064253,38.46014
106.079499,38.452611
106.074048,38.471406
106.041556,38.443943
106.047022,38.441551
106.047035,38.442452
106.077648,38.466867
106.070351,38.484957
106.07058,38.484955
106.073333,38.46961
106.065004,38.464459
106.062878,38.460153
106.063595,38.462129
106.062384,38.488995
106.075305,38.447964
106.078135,38.453345
106.044787,38.445536
106.043873,38.445725
106.04878,38.483891
106.048773,38.48335
106.065404,38.429309
106.065857,38.428945
106.065855,38.428765
106.065625,38.428767
106.07927,38.452613
106.062166,38.489718
106.080917,38.455482
106.052932,38.438254
106.052695,38.437715
106.051982,38.435919
106.0515,38.434301
106.050792,38.432866
106.078065,38.448659
106.06182,38.481791
106.086795,38.45002
106.072465,38.488363
106.072694,38.488361
106.066712,38.486973
106.061804,38.48071
106.063341,38.444829
106.062189,38.49134
106.062192,38.49152
106.062653,38.491696
106.062174,38.459078
106.06194,38.45872
106.055268,38.441297
106.078124,38.452624
106.067847,38.486242
106.072867,38.484574
106.073555,38.484568
106.08515,38.447332
106.062067,38.46737
106.063839,38.494389
106.073716,38.44906
106.07264,38.469256
106.041561,38.444303
106.059403,38.489022
106.061902,38.487377
106.077221,38.453533
106.076791,38.47084
106.076561,38.470842
106.060771,38.488469
106.06123,38.488465
106.061233,38.488645
106.062579,38.48665
106.062118,38.486474
106.075181,38.470494
106.075178,38.470314
106.074717,38.470138
106.073565,38.469788
106.08044,38.454225
106.049228,38.483166
106.04946,38.483344
106.06586,38.429125
106.063726,38.48664
106.0779,38.452986
106.072686,38.48782
106.072452,38.487462
106.072454,38.487642
106.059881,38.49028
